player_id,team_id,player_name,team,plus_minus,ortg,fic,tsp,efgp,fgp,drtg
1911,16,Danilo Gallinari,Denver Nuggets,2.714285714,127.1428571,11.17857143,0.620661941,0.53141541,0.439215546,110.1428571
1913,16,Jusuf Nurkic,Denver Nuggets,0.571428571,76.71428571,6.857142857,0.390752959,0.3603131,0.3603131,102
1919,16,Alonzo Gee,Denver Nuggets,-6,218,0.5,0,0,0,111
1921,16,Darrell Arthur,Denver Nuggets,0,96.5,1.75,0.416666667,0.416666667,0.333333333,104
1922,16,Wilson Chandler,Denver Nuggets,3,105,11.54166667,0.534393175,0.522126022,0.490440115,106.1666667
4038,16,Gary Harris,Denver Nuggets,-0.75,103.5,6,0.466385542,0.416520979,0.38479021,111.5
33516,16,Nikola Jokic,Denver Nuggets,-0.571428571,121.4285714,9.517857143,0.605377333,0.592006803,0.581292517,104.2857143
33522,16,Emmanuel Mudiay,Denver Nuggets,2.857142857,91,8.875,0.500196463,0.410969003,0.366018715,103.8571429
66884,16,Malik Beasley,Denver Nuggets,0.666666667,20.66666667,-0.416666667,0,0,0,114.3333333
66890,16,Juan Hernangomez,Denver Nuggets,0.5,126.8333333,2.875,1.017013889,0.9875,0.775,106.8333333
66891,16,Jamal Murray,Denver Nuggets,-4.285714286,95.57142857,2.589285714,0.416422537,0.41164966,0.325,110.4285714
104,17,Zach LaVine,Minnesota Timberwolves,-1.8125,110.125,10,0.552249834,0.504924151,0.431544033,113.375
106,17,Gorgui Dieng,Minnesota Timberwolves,0.176470588,109.2352941,11.38235294,0.543178114,0.503976742,0.501035566,107.2941176
112,17,Ricky Rubio,Minnesota Timberwolves,-3.083333333,107.6666667,9.4375,0.493158324,0.408928571,0.356746032,109.5
115,17,Andrew Wiggins,Minnesota Timberwolves,0.941176471,101.8235294,9.426470588,0.514744703,0.460684282,0.419145286,113.2941176
116,17,Shabazz Muhammad,Minnesota Timberwolves,-1.142857143,111.4285714,3.303571429,0.537496445,0.491071429,0.475,114
171,17,Cole Aldrich,Minnesota Timberwolves,0.411764706,129.9411765,3.522058824,0.615872119,0.588888889,0.588888889,105.6470588
187,17,Jordan Hill,Minnesota Timberwolves,3,164,2.375,0.901515152,0.666666667,0.666666667,101.5
1819,17,Brandon Rush,Minnesota Timberwolves,1.375,70,0.96875,0.212486157,0.214285714,0.166666667,105.875
3657,17,Adreian Payne,Minnesota Timberwolves,-1,108.8571429,3.910714286,0.591378894,0.521428571,0.492857143,105.1428571
18735,17,John Lucas III,Minnesota Timberwolves,2.2,15,0.4,0.25,0.25,0.25,112
33543,17,Nemanja Bjelica,Minnesota Timberwolves,0.352941176,83.17647059,4.294117647,0.419888399,0.378129713,0.298814911,106.4117647
33546,17,Karl-Anthony Towns,Minnesota Timberwolves,-0.705882353,115.6470588,17.05882353,0.579823362,0.553439539,0.507725271,107.9411765
35569,17,Tyus Jones,Minnesota Timberwolves,2.615384615,132.6923077,5.451923077,0.637965875,0.521340388,0.400529101,109.6923077
66458,17,Kris Dunn,Minnesota Timberwolves,-1.058823529,74.52941176,3.742647059,0.32698895,0.300770308,0.270308123,106.0588235
60,18,Ersan Ilyasova,Oklahoma City Thunder,4.666666667,84,4.666666667,0.515873016,0.515873016,0.412698413,93
209,18,Anthony Morrow,Oklahoma City Thunder,0,88.18181818,2.897727273,0.449939348,0.439940476,0.388650794,109
212,18,Russell Westbrook,Oklahoma City Thunder,7.705882353,113.2941176,23.83088235,0.551753829,0.479775324,0.442315288,102.4117647
213,18,Andre Roberson,Oklahoma City Thunder,5.470588235,105.2352941,7.352941176,0.498241085,0.509426195,0.450857313,102.9411765
217,18,Nick Collison,Oklahoma City Thunder,1.6,60.6,0.5,0,0,0,110.2
218,18,Steven Adams,Oklahoma City Thunder,5.882352941,105.9411765,10.125,0.583891138,0.546191145,0.546191145,102.5294118
273,18,Enes Kanter,Oklahoma City Thunder,-0.705882353,107.5882353,9.544117647,0.564537127,0.523162747,0.515809805,102.4117647
4154,18,Victor Oladipo,Oklahoma City Thunder,4.823529412,109.7058824,9.705882353,0.565254998,0.554718342,0.480612709,107.0588235
4673,18,Jerami Grant,Oklahoma City Thunder,-4.428571429,105.5714286,4.410714286,0.554629584,0.609615385,0.544230769,105.5
6056,18,Kyle Singler,Oklahoma City Thunder,3.333333333,46.77777778,0.111111111,0.339082311,0.321428571,0.295238095,106
20680,18,Joffrey Lauvergne,Oklahoma City Thunder,-2.666666667,109.6666667,4.433333333,0.558680362,0.563888889,0.478373016,102
66511,18,Alex Abrines,Oklahoma City Thunder,-2.285714286,86.07142857,1.169642857,0.534026062,0.48015873,0.373870574,105.4285714
66513,18,Domantas Sabonis,Oklahoma City Thunder,1.705882353,102.1764706,4.176470588,0.559236029,0.559125189,0.464781297,104.8235294
66514,18,Semaj Christon,Oklahoma City Thunder,-3.588235294,86.88235294,2.242647059,0.266509413,0.262723214,0.245238095,109.1176471
11,19,Maurice Harkless,Portland Trail Blazers,0.764705882,116.0588235,9.463235294,0.611551849,0.600525537,0.521083818,115.5294118
31,19,Mason Plumlee,Portland Trail Blazers,1.176470588,118.3529412,13.11029412,0.572930025,0.591064001,0.591064001,112.7647059
41,19,Evan Turner,Portland Trail Blazers,-10.58823529,100.5294118,6.757352941,0.512668412,0.482125947,0.437336969,116.0588235
144,19,Shabazz Napier,Portland Trail Blazers,3.5,75.66666667,2.125,0.502482477,0.494444444,0.377777778,110.5833333
194,19,Ed Davis,Portland Trail Blazers,-4.588235294,93.17647059,3.852941176,0.46381659,0.402777778,0.402777778,113.6470588
220,19,Damian Lillard,Portland Trail Blazers,-2.176470588,117.2352941,16.03676471,0.601434542,0.523985664,0.460689245,116.3529412
228,19,C.J. McCollum,Portland Trail Blazers,0,111.8235294,13.05147059,0.576230649,0.537616181,0.46637212,115.2352941
230,19,Allen Crabbe,Portland Trail Blazers,-7.176470588,102.9411765,4.602941176,0.530360461,0.489612512,0.408776844,117.6470588
325,19,Al-Farouq Aminu,Portland Trail Blazers,1.714285714,86.14285714,6.75,0.407449519,0.375591076,0.324186924,104
2131,19,Meyers Leonard,Portland Trail Blazers,1,106.9333333,4.466666667,0.541296094,0.518740981,0.395508658,116
2545,19,Noah Vonleh,Portland Trail Blazers,-2,68.69230769,2.644230769,0.502924024,0.408690476,0.371904762,109.4615385
33742,19,Pat Connaughton,Portland Trail Blazers,5.5,88.875,1.5625,0.558712121,0.555555556,0.5,121.875
66629,19,Jake Layman,Portland Trail Blazers,4.3,101.7,2.7625,0.622311828,0.595238095,0.5,115.6
68344,19,Tim Quarterman,Portland Trail Blazers,4,194.5,2.666666667,1.15,1.15,1,117.5
19,20,Jeff Withey,Utah Jazz,2,108.6666667,3.25,0.560185185,0.611111111,0.611111111,95.33333333
30,20,Joe Johnson,Utah Jazz,6.5,99.66666667,6.125,0.511268387,0.478234728,0.397907648,104.8333333
241,20,Shelvin Mack,Utah Jazz,2.5,94.33333333,3.166666667,0.613626126,0.6125,0.575,101.6666667
274,20,Rodney Hood,Utah Jazz,4.5,94.83333333,6.5625,0.458099901,0.446677859,0.371489621,104.6666667
277,20,Derrick Favors,Utah Jazz,1,89.66666667,7.75,0.487932811,0.432142857,0.432142857,97
278,20,Rudy Gobert,Utah Jazz,8.166666667,140,16.72916667,0.752149091,0.707010582,0.707010582,95.66666667
279,20,Gordon Hayward,Utah Jazz,15.75,134.25,16.46875,0.650804719,0.510307248,0.463235294,105.25
282,20,Joe Ingles,Utah Jazz,3.5,98,3.166666667,0.484126984,0.484126984,0.349206349,103.5
284,20,Dante Exum,Utah Jazz,-5.4,91.2,2.5,0.317754868,0.25,0.25,99.2
499,20,Boris Diaw,Utah Jazz,5.8,95.4,2.5,0.466666667,0.466666667,0.433333333,104
11071,20,George Hill,Utah Jazz,8,133,13.9375,0.675717081,0.614789377,0.525579976,104.3333333
33490,20,Raul Neto,Utah Jazz,4,119.5,1,1,1,1,92
33495,20,Trey Lyles,Utah Jazz,-2.5,103.6666667,5.4375,0.536397433,0.532242063,0.46031746,106
66783,20,Joel Bolomboy,Utah Jazz,2,84.5,2.875,0.79787234,1,1,64
65,21,Zaza Pachulia,Golden State Warriors,2.8,117.4,8.3375,0.675712651,0.616931217,0.616931217,109.6
91,21,David West,Golden State Warriors,3.1,92.2,3.325,0.486721311,0.49,0.49,108.8
283,21,Ian Clark,Golden State Warriors,-2.375,122,3.84375,0.639218728,0.631770833,0.53125,108.375
304,21,Anderson Varejao,Golden State Warriors,-4,78,-0.125,0.284090909,0,0,111
1821,21,Shaun Livingston,Golden State Warriors,-0.1,123.5,5.2125,0.637676009,0.631666667,0.631666667,112.1
1825,21,Andre Iguodala,Golden State Warriors,5.3,114.5,8,0.545425099,0.543928571,0.463174603,111.8
1826,21,Stephen Curry,Golden State Warriors,8.2,113.8,14.55,0.578656399,0.51586245,0.432029338,111.5
1830,21,Klay Thompson,Golden State Warriors,4.8,98.3,7.825,0.529965265,0.499375853,0.421617467,115.2
1831,21,Draymond Green,Golden State Warriors,8,112.3,16.5625,0.487146073,0.433671329,0.391924742,102.6
1917,21,JaVale McGee,Golden State Warriors,-1.875,111.625,1.203125,0.530948574,0.476190476,0.476190476,118.125
7164,21,Kevin Durant,Golden State Warriors,5.6,129.6,22.6875,0.695742724,0.657800627,0.594357717,105.1
15949,21,James Michael McAdoo,Golden State Warriors,-5.5,92,1.125,0.548109966,0.555555556,0.555555556,111
50973,21,Kevon Looney,Golden State Warriors,-4.571428571,99.14285714,2.964285714,0.562164666,0.638888889,0.638888889,113.7142857
66372,21,Patrick McCaw,Golden State Warriors,-6,101,2.541666667,0.481826241,0.4375,0.347222222,116
16,22,Austin Rivers,Los Angeles Clippers,1.8,92.33333333,4.141666667,0.454407916,0.442347282,0.39963925,104.6
35,22,Alan Anderson,Los Angeles Clippers,-5,95,1.25,0.5,0.5,0.333333333,98
47,22,Brandon Bass,Los Angeles Clippers,-5.5,106.25,3.28125,0.602190876,0.571428571,0.557142857,103.375
85,22,Luc Mbah a Moute,Los Angeles Clippers,10.26666667,106.2666667,4.441666667,0.566416189,0.527222222,0.472592593,102.1333333
137,22,Paul Pierce,Los Angeles Clippers,-1,282,4.5,1.5,1.5,1,123
190,22,Wesley Johnson,Los Angeles Clippers,2.454545455,101,3.715909091,0.51897541,0.5075,0.3975,94.54545455
350,22,J.J. Redick,Los Angeles Clippers,11.86666667,113.3333333,7.825,0.643672508,0.613720463,0.506142713,104.8666667
353,22,Chris Paul,Los Angeles Clippers,12.46666667,129.9333333,19.15833333,0.615948565,0.542736165,0.449005595,94.73333333
359,22,Jamal Crawford,Los Angeles Clippers,3.866666667,103.8,6.55,0.510263951,0.460715488,0.391346801,104.5333333
360,22,DeAndre Jordan,Los Angeles Clippers,13.46666667,111.0666667,13.65833333,0.618892451,0.647936508,0.647936508,96.13333333
361,22,Blake Griffin,Los Angeles Clippers,13.46666667,117.0666667,16.49166667,0.559438613,0.496797884,0.48522671,99
1827,22,Marreese Speights,Los Angeles Clippers,1.4,107.5333333,6.041666667,0.512323576,0.453796296,0.392883598,99.4
4572,22,Raymond Felton,Los Angeles Clippers,-1.333333333,105.8666667,4.183333333,0.600340593,0.596666667,0.511111111,103.6
66611,22,Diamond Stone,Los Angeles Clippers,-5.333333333,35,0.166666667,0.218023256,0.166666667,0.166666667,93.33333333
153,23,Luol Deng,Los Angeles Lakers,-2.230769231,96.61538462,6.567307692,0.425574981,0.395571096,0.33010878,110.0769231
185,23,Jordan Clarkson,Los Angeles Lakers,0.538461538,96.30769231,6.846153846,0.503090722,0.479433761,0.445563304,108.7692308
189,23,Julius Randle,Los Angeles Lakers,-2.153846154,108.7692308,12.125,0.598537682,0.562283123,0.544288617,107.9230769
224,23,Thomas Robinson,Los Angeles Lakers,-2.6,48,0.75,0.199468085,0.125,0.125,112.4
255,23,Lou Williams,Los Angeles Lakers,2.769230769,113.3076923,9.634615385,0.590514113,0.523482287,0.439418274,109.3846154
260,23,Tarik Black,Los Angeles Lakers,1.615384615,123.6923077,5.923076923,0.617917524,0.532051282,0.532051282,108.7692308
1916,23,Timofey Mozgov,Los Angeles Lakers,-4.416666667,117.75,7.979166667,0.634187308,0.592216811,0.592216811,110.9166667
4701,23,Nick Young,Los Angeles Lakers,-1.846153846,109.8461538,6.307692308,0.594222952,0.551234067,0.436237374,114.1538462
5481,23,Jose Calderon,Los Angeles Lakers,-8.333333333,86,4.583333333,0.470355191,0.4625,0.358333333,118.6666667
33561,23,DAngelo Russell,Los Angeles Lakers,-2.7,98.9,9.2125,0.511689307,0.462613636,0.384516689,108.6
33565,23,Marcelo Huertas,Los Angeles Lakers,4.333333333,70.66666667,1.833333333,0.111111111,0.111111111,0.111111111,112.3333333
34448,23,Metta World Peace,Los Angeles Lakers,-0.5,39.25,-0.125,0.256060606,0.1,0.1,106
34805,23,Larry Nance Jr.,Los Angeles Lakers,0.461538462,129.1538462,7.548076923,0.630815762,0.57093254,0.560515873,105.3846154
66443,23,Brandon Ingram,Los Angeles Lakers,2.846153846,95.69230769,4.75,0.524827506,0.471916972,0.41001221,111.6153846
67320,23,Ivica Zubac,Los Angeles Lakers,2,64,1.25,0.461805556,0.375,0.375,116
57,24,Brandon Knight,Phoenix Suns,-6.866666667,96.93333333,5.775,0.485455751,0.428093981,0.379880653,112.6666667
64,24,Jared Dudley,Phoenix Suns,0,108.7333333,6.65,0.567245921,0.564391534,0.45973545,109.4
196,24,Eric Bledsoe,Phoenix Suns,-5.666666667,105.9333333,12.08333333,0.552165593,0.494520868,0.461793207,109.2
200,24,P.J. Tucker,Phoenix Suns,-1,73.4,5.266666667,0.317587736,0.271230159,0.236507937,106.9333333
207,24,Alex Len,Phoenix Suns,-7.733333333,104.7333333,9.225,0.557907499,0.508608059,0.508608059,103.6
328,24,Tyson Chandler,Phoenix Suns,-0.625,122.25,9.734375,0.76226469,0.758333333,0.758333333,104.625
1823,24,Leandro Barbosa,Phoenix Suns,0.5,113.5,4.303571429,0.533315818,0.522718254,0.478373016,112.5714286
3662,24,John Jenkins,Phoenix Suns,8,125,1.25,0.531914894,0,0,119
3839,24,T.J. Warren,Phoenix Suns,-6.909090909,102.4545455,8.829545455,0.513549951,0.481779213,0.462115039,111.4545455
33722,24,Devin Booker,Phoenix Suns,-5.428571429,95.21428571,6.25,0.495079417,0.450463148,0.406034023,111.2857143
57734,24,Alan Williams,Phoenix Suns,4.8,95.8,8.85,0.623049676,0.629761905,0.629761905,103.8
66554,24,Tyler Ulis,Phoenix Suns,3,96.77777778,3.75,0.519629225,0.466071429,0.466071429,102.5555556
66555,24,Dragan Bender,Phoenix Suns,3.363636364,75.72727273,1.488636364,0.374280597,0.398989899,0.31010101,110.4545455
66556,24,Marquese Chriss,Phoenix Suns,-4.2,86,2.366666667,0.488845553,0.498125387,0.468576067,108.6666667
69745,24,Derrick Jones,Phoenix Suns,1,0,0,0,0,0,123
125,25,Kosta Koufos,Sacramento Kings,1.2,91.33333333,5.225,0.482758946,0.463174603,0.463174603,110.3333333
135,25,Garrett Temple,Sacramento Kings,-0.866666667,104.6,5.4,0.484818891,0.450892857,0.358928571,111.3333333
199,25,Anthony Tolliver,Sacramento Kings,-4.714285714,91.57142857,1.839285714,0.415628991,0.25,0.194444444,114.7142857
352,25,Matt Barnes,Sacramento Kings,-0.933333333,94.53333333,6.183333333,0.507315129,0.487473545,0.393677249,112.3333333
358,25,Jordan Farmar,Sacramento Kings,0,99,10.25,0.45,0.45,0.3,128
530,25,Omri Casspi,Sacramento Kings,-0.75,94.625,4.25,0.514254279,0.512305403,0.461023352,113
534,25,Darren Collison,Sacramento Kings,0.444444444,115.3333333,10.16666667,0.58116884,0.515007215,0.478012266,112.5555556
537,25,Ben McLemore,Sacramento Kings,-2,96.53846154,2.519230769,0.549980742,0.451298701,0.417945691,117.8461538
538,25,DeMarcus Cousins,Sacramento Kings,0.866666667,111,18.8,0.576041697,0.522208417,0.478756736,106.6666667
542,25,Rudy Gay,Sacramento Kings,2.071428571,107.5714286,12.4375,0.559710176,0.499987859,0.459313603,109.0714286
1912,25,Ty Lawson,Sacramento Kings,-2.133333333,106,8.616666667,0.534800468,0.509013949,0.440784031,111.9333333
1914,25,Arron Afflalo,Sacramento Kings,-2.4,111,4,0.507800762,0.447208995,0.412830688,117
33767,25,Willie Cauley-Stein,Sacramento Kings,-6.615384615,103.9230769,2.230769231,0.544423388,0.530769231,0.530769231,112.6153846
66540,25,Malachi Richardson,Sacramento Kings,-4,49,-0.25,0.25,0.25,0.166666667,121.5
67104,25,Skal Labissiere,Sacramento Kings,4,141,6.125,0.632911392,0.6,0.6,141
67889,25,Georgios Papagiannis,Sacramento Kings,-4,63,-0.5,1,1,1,130
32,26,Deron Williams,Dallas Mavericks,-6.285714286,79,5.857142857,0.402427793,0.378968254,0.322098536,115.7142857
178,26,Quincy Acy,Dallas Mavericks,-2.25,50,-0.15625,0.347723133,0.377777778,0.344444444,117.25
226,26,Wesley Matthews,Dallas Mavericks,-11.55555556,90.55555556,6.319444444,0.504927754,0.447796807,0.341214843,113.3333333
327,26,Devin Harris,Dallas Mavericks,-6,0,-2,0,0,0,116
331,26,Dirk Nowitzki,Dallas Mavericks,-13.5,91.25,8.875,0.449970364,0.406578947,0.360818713,118.25
336,26,J.J. Barea,Dallas Mavericks,-6.666666667,114.5,11.1875,0.537778706,0.478292112,0.397860963,112
1822,26,Andrew Bogut,Dallas Mavericks,-5.5,105.25,10.203125,0.600578536,0.661309524,0.661309524,108.375
1828,26,Harrison Barnes,Dallas Mavericks,-9.222222222,102.1111111,9.138888889,0.539825011,0.515303898,0.485748588,115.7777778
3105,26,Dwight Powell,Dallas Mavericks,-5.888888889,114.7777778,6.5,0.522572607,0.478174603,0.470238095,106.3333333
24381,26,Seth Curry,Dallas Mavericks,-5.666666667,97.77777778,4.569444444,0.479250639,0.457838458,0.406070781,113.8888889
33702,26,Salah Mejri,Dallas Mavericks,-3.428571429,140,4.035714286,0.733720181,0.6,0.6,109.7142857
33709,26,Justin Anderson,Dallas Mavericks,-6.555555556,96.88888889,4.194444444,0.498222458,0.458752205,0.418650794,110.7777778
66404,26,Nicolas Brussino,Dallas Mavericks,1.5,108.5,2.6875,0.700757576,0.555555556,0.444444444,106.5
66412,26,Dorian Finney-Smith,Dallas Mavericks,-1.75,60.25,2.375,0.403174603,0.403174603,0.332380952,114.125
66710,26,A.J. Hammons,Dallas Mavericks,3.4,68.8,0.85,0,0,0,119.2
70114,26,Jonathan Gibson,Dallas Mavericks,-8,116.3333333,3.5,0.749538303,0.7,0.488888889,127.6666667
18,27,Eric Gordon,Houston Rockets,0.875,105.625,8.046875,0.547713157,0.521386291,0.405667367,114.1875
22,27,Ryan Anderson,Houston Rockets,4.5,115.3125,8.4375,0.569792096,0.547587395,0.428749722,114.5
89,27,K.J. McDaniels,Houston Rockets,-0.583333333,90.58333333,3.1875,0.593711321,0.58202381,0.477380952,109.3333333
108,27,Corey Brewer,Houston Rockets,1.3125,95.3125,2.5078125,0.458294054,0.431547619,0.381547619,112.0625
132,27,Nene Hilario,Houston Rockets,1.571428571,103.8571429,4.785714286,0.58697949,0.556292517,0.547363946,111.2142857
201,27,Tyler Ennis,Houston Rockets,-2.307692308,88.76923077,1.461538462,0.386689815,0.372222222,0.329166667,114.6923077
262,27,Patrick Beverley,Houston Rockets,5.8,128.2,7.7,0.504166667,0.466071429,0.399285714,115.8
264,27,Trevor Ariza,Houston Rockets,3.3125,120.375,11.546875,0.611673573,0.610263695,0.45922515,108.4375
271,27,James Harden,Houston Rockets,6.6875,121.75,23.34375,0.606891089,0.528823853,0.449528044,110.5
2280,27,Clint Capela,Houston Rockets,2.25,116.4375,11.921875,0.612114124,0.616585498,0.616585498,106.5
33529,27,Montrezl Harrell,Houston Rockets,0,116.25,4.171875,0.655990277,0.712703963,0.712703963,109.5
33541,27,Sam Dekker,Houston Rockets,0,124.25,5.9375,0.625808234,0.623177083,0.53125,110.625
66430,27,Bobby Brown,Houston Rockets,-3.5,7.5,-1.25,0.041666667,0.041666667,0.041666667,115.1666667
66436,27,Kyle Wiltjer,Houston Rockets,-2,0,-1.25,0,0,0,109.3333333
121,28,Mike Conley,Memphis Grizzlies,4.625,121.625,16,0.624853115,0.548313492,0.443378332,105.5
123,28,Marc Gasol,Memphis Grizzlies,2.125,106.75,12.5625,0.524956277,0.480742297,0.434559721,105.875
124,28,Tony Allen,Memphis Grizzlies,-9,84.25,4.1875,0.40875951,0.380357143,0.355357143,99.5
126,28,Vince Carter,Memphis Grizzlies,5,118,8.569444444,0.548923544,0.51965257,0.422945573,107.2222222
129,28,Zach Randolph,Memphis Grizzlies,-2.444444444,104.7777778,10.40277778,0.558003828,0.538914789,0.524184149,106.3333333
151,28,James Ennis,Memphis Grizzlies,-5.222222222,107.4444444,6.763888889,0.534866021,0.472811448,0.405218855,108.5555556
268,28,Troy Daniels,Memphis Grizzlies,1,5,-2.625,0,0,0,122.5
326,28,Chandler Parsons,Memphis Grizzlies,2.25,68.25,2.65625,0.352990809,0.34469697,0.321969697,113.25
15815,28,JaMychal Green,Memphis Grizzlies,-1.444444444,87.33333333,4.486111111,0.471655924,0.443452381,0.416137566,109.8888889
36429,28,Jarell Martin,Memphis Grizzlies,-3.875,72,1.234375,0.381005768,0.269557823,0.25170068,109.625
66467,28,Andrew Harrison,Memphis Grizzlies,-3,91.33333333,5.347222222,0.443033325,0.358796296,0.311507937,106.2222222
66472,28,Deyonta Davis,Memphis Grizzlies,2,52.5,3.020833333,0.451388889,0.458333333,0.458333333,106.6666667
66476,28,Wade Baldwin,Memphis Grizzlies,-7.666666667,54,2.708333333,0.309467213,0.2775,0.265,96.16666667
66478,28,Troy Williams,Memphis Grizzlies,-2.5,87.16666667,1.145833333,0.673611111,0.642857143,0.642857143,111
23,29,Jrue Holiday,New Orleans Pelicans,7.6,102.6,10.775,0.535027396,0.505787546,0.456593407,102.2
25,29,Omer Asik,New Orleans Pelicans,6,161.4,8.95,0.734371766,0.7,0.7,101.8
26,29,Anthony Davis,New Orleans Pelicans,13,123.4,27.25,0.651839709,0.606516142,0.574549416,93.4
95,29,Solomon Hill,New Orleans Pelicans,5.8,91.2,5.6,0.410416667,0.358333333,0.283333333,100
156,29,ETwaun Moore,New Orleans Pelicans,8.4,115.8,8.6,0.581673882,0.591774892,0.522943723,105.4
267,29,Terrence Jones,New Orleans Pelicans,8.8,105.6,11.1,0.574846695,0.544835165,0.504835165,99.6
7528,29,Dante Cunningham,New Orleans Pelicans,6.666666667,94,5.5,0.547619048,0.547619048,0.523809524,96.33333333
13926,29,Langston Galloway,New Orleans Pelicans,-1.2,95.2,4.4,0.551388889,0.551388889,0.396666667,100.4
19177,29,Tim Frazier,New Orleans Pelicans,7.6,111.6,11.825,0.622896341,0.585714286,0.503290043,106.4
33564,29,Anthony Brown,New Orleans Pelicans,-3.25,114.75,3.25,0.55,0.55,0.4,98.25
69594,29,Buddy Hield,New Orleans Pelicans,-3.8,88.2,0.425,0.385135135,0.375,0.3,108.2
70738,29,Cheick Diallo,New Orleans Pelicans,-3,0,0,0,0,0,103
6,30,Dewayne Dedmon,San Antonio Spurs,4.375,111,6.734375,0.553736371,0.538888889,0.538888889,94.875
158,30,Pau Gasol,San Antonio Spurs,0,99.83333333,10.38541667,0.490872423,0.468607138,0.446508924,106.6666667
227,30,LaMarcus Aldridge,San Antonio Spurs,0.538461538,107.9230769,12.41346154,0.531141487,0.477015308,0.455597821,108.9230769
491,30,Danny Green,San Antonio Spurs,6.333333333,122.1111111,9.25,0.662080015,0.662477954,0.492063492,110.7777778
493,30,Manu Ginobili,San Antonio Spurs,2.636363636,105,5.988636364,0.549587794,0.495454545,0.4001443,109.2727273
496,30,Tony Parker,San Antonio Spurs,2.9,102.9,6.3,0.495513429,0.422181152,0.402779443,114.1
501,30,Kyle Anderson,San Antonio Spurs,0.454545455,103.3636364,4.068181818,0.609908461,0.635416667,0.5625,109.6363636
502,30,Kawhi Leonard,San Antonio Spurs,2.461538462,113.9230769,15.45192308,0.570998819,0.484486827,0.43204189,105.0769231
2576,30,David Lee,San Antonio Spurs,3.923076923,121.6923077,6.923076923,0.644508944,0.583333333,0.583333333,107.6923077
12040,30,Patty Mills,San Antonio Spurs,3.384615385,119.8461538,8.144230769,0.626362271,0.579822955,0.467582418,112.1538462
37048,30,Jonathon Simmons,San Antonio Spurs,3.769230769,125.6153846,5.211538462,0.644520248,0.51702381,0.49797619,110.6923077
66357,30,Nicolas Laprovittola,San Antonio Spurs,-2,66.83333333,2.416666667,0.727777778,0.727777778,0.566666667,117.3333333
66358,30,Davis Bertans,San Antonio Spurs,0.181818182,99.27272727,3.272727273,0.680335097,0.684722222,0.516666667,109
66362,30,Bryn Forbes,San Antonio Spurs,-2.8,24.2,0.425,0.281531532,0.25,0.25,112
67999,30,Dejounte Murray,San Antonio Spurs,-3.166666667,33.83333333,0.125,0.320478723,0.25,0.166666667,116